date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:29:19	87/87	---MCZ	200	added ('OK')	text/plain	etag:W/%228c7d67cb6ddbc2957450266ac7044375%22	https://grupoalfa.net/robots.txt		(from )
11:29:20	376104/376104	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Dec%202025%2022:27:28%20GMT	https://grupoalfa.net/	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/index.html	(from )
11:29:20	417/417	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Feb%202025%2013:27:12%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=16,h=16,fit=crop,f=png/mp8qDEy2Q3treMXb/logo-grupo-alfa-cabeza-negra-mv02n2ZjzOc5pE3k.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=16,h=16,fit=crop,f=png/mp8qDEy2Q3treMXb/logo-grupo-alfa-cabeza-negra-mv02n2ZjzOc5pE3k.png	(from https://grupoalfa.net/)
11:29:22	790/790	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Feb%202025%2013:27:12%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=32,h=32,fit=crop,f=png/mp8qDEy2Q3treMXb/logo-grupo-alfa-cabeza-negra-mv02n2ZjzOc5pE3k.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=32,h=32,fit=crop,f=png/mp8qDEy2Q3treMXb/logo-grupo-alfa-cabeza-negra-mv02n2ZjzOc5pE3k.png	(from https://grupoalfa.net/)
11:29:22	2932/2932	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Feb%202025%2013:27:12%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=192,h=192,fit=crop,f=png/mp8qDEy2Q3treMXb/logo-grupo-alfa-cabeza-negra-mv02n2ZjzOc5pE3k.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=192,h=192,fit=crop,f=png/mp8qDEy2Q3treMXb/logo-grupo-alfa-cabeza-negra-mv02n2ZjzOc5pE3k.png	(from https://grupoalfa.net/)
11:29:23	2851/2851	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Feb%202025%2013:27:12%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=180,h=180,fit=crop,f=png/mp8qDEy2Q3treMXb/logo-grupo-alfa-cabeza-negra-mv02n2ZjzOc5pE3k.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=180,h=180,fit=crop,f=png/mp8qDEy2Q3treMXb/logo-grupo-alfa-cabeza-negra-mv02n2ZjzOc5pE3k.png	(from https://grupoalfa.net/)
11:29:25	22051/22051	---MCZ	200	added ('OK')	text/css	etag:W/%225623-pP5KyUURJWSp+CQ9pKCRiNbtSyg%22	https://cdn.zyrosite.com/u1/google-fonts/font-faces?family=Krona+One:wght@400&family=Jost:wght@300;400;700&family=Inter:wght@400;500&family=Open+Sans:wght@400;500&display=swap	/home/jcminarro/websites/Grupo%20Alfa/cdn.zyrosite.com/u1/google-fonts/font-faces2e73.css	(from https://grupoalfa.net/)
11:29:25	0/0	---M--	200	added ('OK')	text/plain	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://assets.zyrosite.com/mp8qDEy2Q3treMXb/traffic.txt	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/mp8qDEy2Q3treMXb/traffic.txt	(from https://grupoalfa.net/)
11:29:27	7036/7036	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265e73089-1b7c%22	https://grupoalfa.net/t	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/t.7.delayed	(from https://grupoalfa.net/)
11:29:28	7036/7036	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265e73089-1b7c%22	https://grupoalfa.net/\%22mailto:luciomerlini@grupoalfa.net/%22	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/_mailto_luciomerlini@grupoalfa.net/_	(from https://grupoalfa.net/)
11:29:29	7036/7036	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265e73089-1b7c%22	https://grupoalfa.net/%22/seguros/%22	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/_/seguros/_	(from https://grupoalfa.net/)
11:29:30	7036/7036	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265e73089-1b7c%22	https://grupoalfa.net/\%22mailto:joseantonio@grupoalfa.net/%22	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/_mailto_joseantonio@grupoalfa.net/_	(from https://grupoalfa.net/)
11:29:31	7036/7036	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265e73089-1b7c%22	https://grupoalfa.net/%22/lujo-rent/%22	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/_/lujo-rent/_	(from https://grupoalfa.net/)
11:29:32	7036/7036	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265e73089-1b7c%22	https://grupoalfa.net/%22/rey-subastos/%22	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/_/rey-subastos/_	(from https://grupoalfa.net/)
11:29:33	7036/7036	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265e73089-1b7c%22	https://grupoalfa.net/%22/alfa-clean/%22	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/_/alfa-clean/_	(from https://grupoalfa.net/)
11:29:34	7036/7036	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265e73089-1b7c%22	https://grupoalfa.net/%22/flip-art/%22	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/_/flip-art/_	(from https://grupoalfa.net/)
11:29:35	7036/7036	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265e73089-1b7c%22	https://grupoalfa.net/%22/alfa-lab/%22	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/_/alfa-lab/_	(from https://grupoalfa.net/)
11:29:36	7036/7036	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265e73089-1b7c%22	https://grupoalfa.net/%22/contacto/%22	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/_/contacto/_	(from https://grupoalfa.net/)
11:29:37	8630/8630	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2000:07:19%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,fit=crop,q=95/mp8qDEy2Q3treMXb/logo-grupo-alfa-YKbEjky3lKIe0BKP.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,fit=crop,q=95/mp8qDEy2Q3treMXb/logo-grupo-alfa-YKbEjky3lKIe0BKP.png	(from https://grupoalfa.net/)
11:29:39	295604/295604	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Dec%202025%2022:27:28%20GMT	https://grupoalfa.net/proyectos	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/proyectos.html	(from https://grupoalfa.net/)
11:29:40	156490/156490	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Dec%202025%2022:27:28%20GMT	https://grupoalfa.net/promotores	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/promotores.html	(from https://grupoalfa.net/)
11:29:41	228752/228752	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Dec%202025%2022:27:28%20GMT	https://grupoalfa.net/inversores	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/inversores.html	(from https://grupoalfa.net/)
11:29:42	198482/198482	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Dec%202025%2022:27:28%20GMT	https://grupoalfa.net/alfa-hunters	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/alfa-hunters.html	(from https://grupoalfa.net/)
11:29:43	147707/147707	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Dec%202025%2022:27:28%20GMT	https://grupoalfa.net/contacto	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/contacto.html	(from https://grupoalfa.net/)
11:29:44	6532/6532	---M--	200	added ('OK')	image/png	date:Fri,%2007%20Feb%202025%2000:12:46%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=493,fit=crop/mp8qDEy2Q3treMXb/logo-grupo-alfa-cabeza-negra-dWxBg4GvbzIQOwMl.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=493,fit=crop/mp8qDEy2Q3treMXb/logo-grupo-alfa-cabeza-negra-dWxBg4GvbzIQOwMl.png	(from https://grupoalfa.net/)
11:29:45	374340/374340	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Jan%202026%2014:52:36%20GMT	https://images.unsplash.com/photo-1521780171415-783b1cb576e7?auto=format&fit=crop&w=1920	/home/jcminarro/websites/Grupo%20Alfa/images.unsplash.com/photo-1521780171415-783b1cb576e73d83.jpg	(from https://grupoalfa.net/)
11:29:45	6557/6557	---M--	200	added ('OK')	image/png	date:Fri,%2007%20Feb%202025%2000:12:46%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=498,fit=crop/mp8qDEy2Q3treMXb/logo-grupo-alfa-cabeza-negra-dWxBg4GvbzIQOwMl.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=498,fit=crop/mp8qDEy2Q3treMXb/logo-grupo-alfa-cabeza-negra-dWxBg4GvbzIQOwMl.png	(from https://grupoalfa.net/)
11:29:46	10116/10116	---M--	200	added ('OK')	image/png	date:Fri,%2007%20Feb%202025%2000:12:45%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=197,fit=crop/mp8qDEy2Q3treMXb/logo-grupo-alfa-texto-negro-dJo5gnrjoRIEVBJM.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=197,fit=crop/mp8qDEy2Q3treMXb/logo-grupo-alfa-texto-negro-dJo5gnrjoRIEVBJM.png	(from https://grupoalfa.net/)
11:29:48	10199/10199	---M--	200	added ('OK')	image/png	date:Fri,%2007%20Feb%202025%2000:12:45%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=199,fit=crop/mp8qDEy2Q3treMXb/logo-grupo-alfa-texto-negro-dJo5gnrjoRIEVBJM.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=199,fit=crop/mp8qDEy2Q3treMXb/logo-grupo-alfa-texto-negro-dJo5gnrjoRIEVBJM.png	(from https://grupoalfa.net/)
11:29:48	8357/8357	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jun%202025%2009:15:25%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=375,fit=crop/mp8qDEy2Q3treMXb/lupa-AE0r2VjNOpI4LRQ7.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=375,fit=crop/mp8qDEy2Q3treMXb/lupa-AE0r2VjNOpI4LRQ7.png	(from https://grupoalfa.net/)
11:29:49	8172/8172	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jun%202025%2009:15:25%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=366,fit=crop/mp8qDEy2Q3treMXb/lupa-AE0r2VjNOpI4LRQ7.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=366,fit=crop/mp8qDEy2Q3treMXb/lupa-AE0r2VjNOpI4LRQ7.png	(from https://grupoalfa.net/)
11:29:50	5157/5157	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jun%202025%2009:19:13%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=410,fit=crop/mp8qDEy2Q3treMXb/mrtillo-AR032ZKJrRh87JyG.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=410,fit=crop/mp8qDEy2Q3treMXb/mrtillo-AR032ZKJrRh87JyG.png	(from https://grupoalfa.net/)
11:29:51	4817/4817	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jun%202025%2009:19:13%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=375,fit=crop/mp8qDEy2Q3treMXb/mrtillo-AR032ZKJrRh87JyG.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=375,fit=crop/mp8qDEy2Q3treMXb/mrtillo-AR032ZKJrRh87JyG.png	(from https://grupoalfa.net/)
11:29:52	11660/11660	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jun%202025%2009:23:22%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=410,fit=crop/mp8qDEy2Q3treMXb/gestion-A3Q7anMajGcEW1Lx.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=410,fit=crop/mp8qDEy2Q3treMXb/gestion-A3Q7anMajGcEW1Lx.png	(from https://grupoalfa.net/)
11:29:53	11491/11491	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jun%202025%2009:23:22%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=405,fit=crop/mp8qDEy2Q3treMXb/gestion-A3Q7anMajGcEW1Lx.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=405,fit=crop/mp8qDEy2Q3treMXb/gestion-A3Q7anMajGcEW1Lx.png	(from https://grupoalfa.net/)
11:29:54	8320/8320	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jun%202025%2009:24:44%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=343,fit=crop/mp8qDEy2Q3treMXb/euros-YD0w8Okj99HLq6az.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=343,fit=crop/mp8qDEy2Q3treMXb/euros-YD0w8Okj99HLq6az.png	(from https://grupoalfa.net/)
11:29:55	8361/8361	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jun%202025%2009:24:44%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=375,fit=crop/mp8qDEy2Q3treMXb/euros-YD0w8Okj99HLq6az.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=375,fit=crop/mp8qDEy2Q3treMXb/euros-YD0w8Okj99HLq6az.png	(from https://grupoalfa.net/)
11:29:56	3137/3137	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jun%202025%2009:38:27%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=362,fit=crop/mp8qDEy2Q3treMXb/casa-AR032qQw99I1yKM5.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=362,fit=crop/mp8qDEy2Q3treMXb/casa-AR032qQw99I1yKM5.png	(from https://grupoalfa.net/)
11:29:57	3196/3196	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jun%202025%2009:38:27%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=366,fit=crop/mp8qDEy2Q3treMXb/casa-AR032qQw99I1yKM5.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=366,fit=crop/mp8qDEy2Q3treMXb/casa-AR032qQw99I1yKM5.png	(from https://grupoalfa.net/)
11:29:59	24526/24526	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Jan%202026%2010:29:58%20GMT	https://images.unsplash.com/photo-1505259341540-280be642cfaa?auto=format&fit=crop&w=167&h=637	/home/jcminarro/websites/Grupo%20Alfa/images.unsplash.com/photo-1505259341540-280be642cfaa6d10.jpg	(from https://grupoalfa.net/)
11:29:59	2635/2635	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Jul%202025%2016:06:58%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=206,fit=crop/mp8qDEy2Q3treMXb/flecha-abajo-AzGN41EZW0T39oZP.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=206,fit=crop/mp8qDEy2Q3treMXb/flecha-abajo-AzGN41EZW0T39oZP.png	(from https://grupoalfa.net/)
11:30:00	2639/2639	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Jul%202025%2016:06:58%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=207,fit=crop/mp8qDEy2Q3treMXb/flecha-abajo-AzGN41EZW0T39oZP.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=207,fit=crop/mp8qDEy2Q3treMXb/flecha-abajo-AzGN41EZW0T39oZP.png	(from https://grupoalfa.net/)
11:30:01	8845/8845	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Jul%202025%2008:48:41%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=163,fit=crop/mp8qDEy2Q3treMXb/logo-grupo-alfa-horizontal-negro-A0xjZ3p5p7TZrR4K.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=163,fit=crop/mp8qDEy2Q3treMXb/logo-grupo-alfa-horizontal-negro-A0xjZ3p5p7TZrR4K.png	(from https://grupoalfa.net/)
11:30:02	8893/8893	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Jul%202025%2008:48:41%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=165,fit=crop/mp8qDEy2Q3treMXb/logo-grupo-alfa-horizontal-negro-A0xjZ3p5p7TZrR4K.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=165,fit=crop/mp8qDEy2Q3treMXb/logo-grupo-alfa-horizontal-negro-A0xjZ3p5p7TZrR4K.png	(from https://grupoalfa.net/)
11:30:04	66307/66307	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Jan%202026%2010:30:03%20GMT	https://images.unsplash.com/photo-1618773928121-c32242e63f39?auto=format&fit=crop&w=812&h=464	/home/jcminarro/websites/Grupo%20Alfa/images.unsplash.com/photo-1618773928121-c32242e63f39ad04.jpg	(from https://grupoalfa.net/)
11:30:05	17791/17791	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jan%202026%2023:14:30%20GMT	https://images.unsplash.com/photo-1618773928121-c32242e63f39?auto=format&fit=crop&w=328&h=224	/home/jcminarro/websites/Grupo%20Alfa/images.unsplash.com/photo-1618773928121-c32242e63f3971dc.jpg	(from https://grupoalfa.net/)
11:30:05	25768/25768	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Jan%202026%2013:45:17%20GMT	https://images.unsplash.com/photo-1518733057094-95b53143d2a7?auto=format&fit=crop&w=194&h=464	/home/jcminarro/websites/Grupo%20Alfa/images.unsplash.com/photo-1518733057094-95b53143d2a791b7.jpg	(from https://grupoalfa.net/)
11:30:07	10193/10193	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Jan%202026%2010:30:06%20GMT	https://images.unsplash.com/photo-1518733057094-95b53143d2a7?auto=format&fit=crop&w=158&h=144	/home/jcminarro/websites/Grupo%20Alfa/images.unsplash.com/photo-1518733057094-95b53143d2a78b7b.jpg	(from https://grupoalfa.net/)
11:30:07	7434/7434	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jun%202025%2012:03:36%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=320,fit=crop/mp8qDEy2Q3treMXb/buscar-casa-YanJ6aBZVKc969wa.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=320,fit=crop/mp8qDEy2Q3treMXb/buscar-casa-YanJ6aBZVKc969wa.png	(from https://grupoalfa.net/)
11:30:08	7496/7496	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jun%202025%2012:03:36%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=366,fit=crop/mp8qDEy2Q3treMXb/buscar-casa-YanJ6aBZVKc969wa.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=366,fit=crop/mp8qDEy2Q3treMXb/buscar-casa-YanJ6aBZVKc969wa.png	(from https://grupoalfa.net/)
11:30:09	7651/7651	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jun%202025%2012:05:14%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=321,fit=crop/mp8qDEy2Q3treMXb/reformar-casa-dWxOeVbwercekoGJ.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=321,fit=crop/mp8qDEy2Q3treMXb/reformar-casa-dWxOeVbwercekoGJ.png	(from https://grupoalfa.net/)
11:30:10	7648/7648	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jun%202025%2012:05:14%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=320,fit=crop/mp8qDEy2Q3treMXb/reformar-casa-dWxOeVbwercekoGJ.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=320,fit=crop/mp8qDEy2Q3treMXb/reformar-casa-dWxOeVbwercekoGJ.png	(from https://grupoalfa.net/)
11:30:11	12149/12149	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jun%202025%2012:06:32%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=320,fit=crop/mp8qDEy2Q3treMXb/acuerdo-YleQ20vD6aTqB7g2.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=320,fit=crop/mp8qDEy2Q3treMXb/acuerdo-YleQ20vD6aTqB7g2.png	(from https://grupoalfa.net/)
11:30:12	7711/7711	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jun%202025%2012:09:07%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=352,fit=crop/mp8qDEy2Q3treMXb/interiorismo-m6LbP1Zkv6HB177D.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=352,fit=crop/mp8qDEy2Q3treMXb/interiorismo-m6LbP1Zkv6HB177D.png	(from https://grupoalfa.net/)
11:30:13	7256/7256	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jun%202025%2012:09:07%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=320,fit=crop/mp8qDEy2Q3treMXb/interiorismo-m6LbP1Zkv6HB177D.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=320,fit=crop/mp8qDEy2Q3treMXb/interiorismo-m6LbP1Zkv6HB177D.png	(from https://grupoalfa.net/)
11:30:14	10763/10763	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Dec%202025%2018:01:39%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=391,fit=crop/mp8qDEy2Q3treMXb/995053-wKNsCzlDKMkXr31P.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=391,fit=crop/mp8qDEy2Q3treMXb/995053-wKNsCzlDKMkXr31P.png	(from https://grupoalfa.net/)
11:30:15	8910/8910	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Dec%202025%2018:01:39%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=320,fit=crop/mp8qDEy2Q3treMXb/995053-wKNsCzlDKMkXr31P.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=320,fit=crop/mp8qDEy2Q3treMXb/995053-wKNsCzlDKMkXr31P.png	(from https://grupoalfa.net/)
11:30:16	18921/18921	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Jul%202025%2008:48:41%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=334,fit=crop/mp8qDEy2Q3treMXb/logo-grupo-alfa-horizontal-negro-A0xjZ3p5p7TZrR4K.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=334,fit=crop/mp8qDEy2Q3treMXb/logo-grupo-alfa-horizontal-negro-A0xjZ3p5p7TZrR4K.png	(from https://grupoalfa.net/)
11:30:17	8999/8999	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Jul%202025%2008:48:41%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=166,fit=crop/mp8qDEy2Q3treMXb/logo-grupo-alfa-horizontal-negro-A0xjZ3p5p7TZrR4K.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=166,fit=crop/mp8qDEy2Q3treMXb/logo-grupo-alfa-horizontal-negro-A0xjZ3p5p7TZrR4K.png	(from https://grupoalfa.net/)
11:30:18	7932/7932	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Dec%202025%2017:58:01%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=375,fit=crop/mp8qDEy2Q3treMXb/3014165-1QnGs3KgOPta5Ipo.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=375,fit=crop/mp8qDEy2Q3treMXb/3014165-1QnGs3KgOPta5Ipo.png	(from https://grupoalfa.net/)
11:30:19	7559/7559	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Dec%202025%2017:58:01%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=320,fit=crop/mp8qDEy2Q3treMXb/3014165-1QnGs3KgOPta5Ipo.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=320,fit=crop/mp8qDEy2Q3treMXb/3014165-1QnGs3KgOPta5Ipo.png	(from https://grupoalfa.net/)
11:30:20	2898/2898	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Dec%202025%2017:52:57%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=352,fit=crop/mp8qDEy2Q3treMXb/auction-icon-md-pSymKmH2sM4ZdU2e.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=352,fit=crop/mp8qDEy2Q3treMXb/auction-icon-md-pSymKmH2sM4ZdU2e.png	(from https://grupoalfa.net/)
11:30:21	2816/2816	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Dec%202025%2017:52:57%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=320,fit=crop/mp8qDEy2Q3treMXb/auction-icon-md-pSymKmH2sM4ZdU2e.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=320,fit=crop/mp8qDEy2Q3treMXb/auction-icon-md-pSymKmH2sM4ZdU2e.png	(from https://grupoalfa.net/)
